Name,BLDG_CH,BLDG_NUM,NUM_APTS_C,NUM_FLOORS,Position X,Position Y,Position Z,STREET_COD
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
2401,,,,,179667.5413,654692.2946,57.3500,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
Attribute Definition,,,,,179667.5413,654692.7451,57.3500,
Attribute Definition,,,,,179667.2283,654693.0617,57.3500,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
2805,,,,,179780.1100,654538.9800,57.9500,
Attribute Definition,,,,,179780.1100,654539.4800,57.9500,
Attribute Definition,,,,,179779.2594,654539.2758,57.9500,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
3D Polyline,,,,,,,,
